id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
668761224021683455,•Design Duplex Studio Gent• comfortabel verblijven,433406858,Donald,,Stationsbuurt Noord,51.03582,3.72717,Entire home/apt,110,2,144,2025-09-08,3.70,7,343,47,
669586597390083513,Cozy Studio in Gent,30429306,Mabel,,Rabot  - Blaisantvest,51.06201,3.70736,Entire home/apt,99,2,5,2025-01-01,0.13,1,257,2,
670933425222361947,"Lovely place in ghent
with free parking & balcony.",469464079,Beshr,,Nieuw Gent - UZ,51.01967,3.71282,Private room,30,1,0,,,1,356,0,
670979809195369926,Pont-loft,47122428,Bruno,,Drongen,51.03708,3.67828,Entire home/apt,99,2,10,2025-08-10,0.47,1,83,5,
671395025032008154,Charming house in centre with parking,95838342,Tim,,Elisabethbegijnhof - Papegaai,51.04972189999999,3.7170103,Entire home/apt,134,2,106,2025-08-31,2.72,1,149,32,
673103469735353444,Romy&Travis | Comfortable Studio,125569770,Romy&Travis,,Elisabethbegijnhof - Papegaai,51.05024,3.71755,Entire home/apt,73,2,225,2025-09-14,5.92,1,139,91,
673889616006162467,Nice appartment nearby station with splendid view!,11031283,Flore,,Stationsbuurt Zuid,51.03371,3.7079,Entire home/apt,,2,8,2025-09-14,0.47,1,0,6,
676121201172114159,Spacious appartment in Gent with park view,24004388,Yasmin,,Stationsbuurt Noord,51.03646,3.71718,Private room,74,2,49,2025-09-20,1.30,1,334,23,
677895709089442367,Stylish condo Centrum Gent 4 slaapplaatsen,328083160,Rossella,,Stationsbuurt Noord,51.041336,3.7153274,Entire home/apt,226,1,35,2025-08-11,0.92,2,342,9,
680156978857296995,Bijgebouw in Gent,44203045,Hanno,,Elisabethbegijnhof - Papegaai,51.05525,3.71802,Entire home/apt,,2,91,2025-09-19,2.47,1,0,22,
680270142827977119,Appartment (incl. parking) near Ghent city centre,159315880,Laura,,Macharius - Heirnis,51.047465,3.73982,Entire home/apt,107,2,72,2025-09-07,1.87,1,334,44,
680870025982512125,Quare - Your Airbnb in Ghent!,174003364,Quinten,,Moscou - Vogelhoek,51.02537,3.759111,Private room,65,2,83,2025-09-22,2.75,1,10,40,
688459592414564858,Ruim appartement in hartje Gent,145846834,Jona,,Binnenstad,51.0475399,3.7270431,Entire home/apt,127,2,108,2025-09-24,2.91,1,339,36,
691108978277777734,"Zonnig en stijlvol app, terras & parkzicht!",137880600,Ester Louise J,,Binnenstad,51.0392,3.7248,Entire home/apt,98,2,42,2025-09-21,1.58,1,143,14,
693193864607106034,Privé kamer in lichtrijke woning aan een park,14527500,Jeroen,,Oud Gentbrugge,51.04034,3.74854,Private room,64,2,19,2025-07-20,0.51,2,162,7,
694590175051349421,Contemporary Studio with Easy City Access,474273752,Bart,,Binnenstad,51.04096,3.72768,Entire home/apt,52,1,143,2025-09-03,3.81,3,148,33,
694891603587363668,Budget 1-persoonskamer rand Gent,28687584,Bart,,Muide - Meulestede - Afrikalaan,51.07705,3.73258,Private room,49,1,44,2025-09-14,1.17,2,286,16,
695320927716795434,Gezellig ruim huis vlakbij Gent,138952684,Franciska,,Wondelgem,51.09522,3.71113,Entire home/apt,225,2,40,2025-09-07,1.12,1,77,14,
696804055169111236,Luxe Studio Nabij Centrum Gent,433406858,Donald,,Stationsbuurt Noord,51.03696,3.72884,Entire home/apt,101,2,122,2025-09-10,3.27,7,327,40,
697857566810641547,Gezellig thuis in Gent.,9116480,Sophie,,Stationsbuurt Noord,51.03745,3.70402,Entire home/apt,170,2,33,2025-09-13,1.14,1,316,12,
699838769786244797,Beautiful apartment Gent Museum District,476360780,Valerie,,Stationsbuurt Noord,51.03424,3.71709,Entire home/apt,100,1,78,2025-09-07,2.08,4,2,20,
704131538869168601,Mooi en gezellig gelijkvloers met patio,136750515,Thomas,,Zwijnaarde,51.000051,3.7131558,Entire home/apt,,1,40,2025-08-31,1.07,1,0,4,
704875081706893652,Mooi appartement Gent,476360780,Valerie,,Stationsbuurt Noord,51.03636,3.71487,Entire home/apt,,1,90,2025-08-06,2.43,4,0,17,
704960276136666651,Private duplex apartment in Ghent,477388382,Camilo,,Ledeberg,51.03516,3.7464,Entire home/apt,,2,20,2024-05-25,0.54,2,0,0,
705508803327016924,"Cosy, comfortable & REAL house in Gent",11835561,Bruno,,Brugse Poort - Rooigem,51.06081,3.70059,Entire home/apt,102,3,28,2025-09-19,0.77,1,9,11,
707043291768508394,Romantisch verblijf voor twee in historisch Gent,390618232,Vincent,,Binnenstad,51.0480149,3.7217379,Entire home/apt,80,2,56,2025-09-17,1.53,2,317,18,
707115763012537129,Comfort  in center Gent prive bath,43441911,Kostadinka,,Binnenstad,51.0505838,3.7295283,Private room,134,1,4,2025-03-20,0.11,2,82,1,
707123491085265716,Standart in center Gent prive bath,43441911,Kostadinka,,Binnenstad,51.0505838,3.7295283,Private room,119,1,22,2025-09-10,0.63,2,84,21,
707622250804388450,Modern appartment in the heart of Ghent,477921647,Greet,,Binnenstad,51.0527802,3.7244435,Entire home/apt,,2,2,2023-12-04,0.06,1,45,0,
710658297845512941,Lichtrijk appartement op toplocatie in Gent3,182753172,Anthony,,Binnenstad,51.05038,3.73021,Entire home/apt,120,1,187,2025-09-26,5.06,4,280,71,
710729078134136672,Bright authentic room with private bath & AC,417818621,Brian,,Elisabethbegijnhof - Papegaai,51.05479,3.71227,Private room,91,1,449,2025-09-19,13.48,3,335,160,
712680930560078839,Cozy Room I Ghent in small accomodation,10317384,Eric,,Nieuw Gent - UZ,51.028629,3.7315286,Private room,50,2,25,2025-07-31,0.68,2,268,3,
713404987614536496,Attic apartment in 1930's house in a quiet street.,25009089,Siel,,Sluizeken - Tolhuis - Ham,51.06018,3.73267,Entire home/apt,99,2,147,2025-09-21,4.08,1,67,49,
717099944966815220,Mari's: Multifunctional Shelter with big Garden,22044540,Tomas,,Stationsbuurt Zuid,51.03175,3.72294,Entire home/apt,231,1,89,2025-09-26,2.46,1,303,27,
719191914528408049,Cosy room in small accomodation II,10317384,Eric,,Nieuw Gent - UZ,51.02827,3.7313,Private room,50,2,23,2025-08-22,0.63,2,308,7,
719505154262866123,Ruim appartement+parking/wandelafstand centrum,480134178,Louise,,Sluizeken - Tolhuis - Ham,51.0631818,3.725216199999999,Entire home/apt,146,2,182,2025-09-21,5.06,4,123,52,
720348121179883386,Private apartment in Ghent,477388382,Camilo,,Ledeberg,51.03341,3.74709,Entire home/apt,,2,24,2024-04-04,0.66,2,0,0,
721306409446451433,Hip appartement met groot terras aan het water,78326641,Alexander,,Watersportbaan - Ekkergem,51.05103,3.70058,Entire home/apt,127,3,37,2025-09-19,1.05,1,95,12,
723643615116703031,Unique 2-bedroom apartment with a private patio,43566124,Kiefer,,Elisabethbegijnhof - Papegaai,51.05819,3.71805,Entire home/apt,262,2,91,2025-09-01,2.50,1,5,33,
731782312548043044,Moderne studio met tuin nabij Rabot,441708204,Machtelt,,Bloemekenswijk,51.06567,3.70792,Entire home/apt,,2,58,2025-09-14,1.67,1,1,24,
734720957094096332,2 bedroom stay close to the station,43570873,Peter,,Stationsbuurt Noord,51.038422,3.707645,Entire home/apt,119,2,159,2025-09-22,4.72,2,225,67,
737371919015998817,"Zonnig appartement, 3km van historisch centrum",9682121,Ronald,,Sint Amandsberg,51.06728,3.7574,Entire home/apt,90,2,66,2025-09-21,1.98,1,347,26,
738456283697520600,Gezellige rijwoning nabij Portus Ganda,94230094,Lily,,Macharius - Heirnis,51.05684,3.73762,Entire home/apt,,3,4,2023-06-04,0.13,1,0,0,
743983010520255126,Studio close to Sint Pieters (non-smoking),1857887,Lucy,,Stationsbuurt Zuid,51.03241,3.71208,Entire home/apt,,90,5,2024-09-13,0.34,10,268,0,
744727201363110788,Mooi appartement Citadel Gent,476360780,Valerie,,Stationsbuurt Noord,51.03672,3.71668,Entire home/apt,,1,76,2025-07-31,2.14,4,1,20,
744830697572792093,The Urban Jungle,133491342,Harold,,Elisabethbegijnhof - Papegaai,51.05086,3.72018,Entire home/apt,207,2,60,2025-08-19,1.87,1,33,27,
745322398774383289,Spacious & bright studio near the city centre,127469821,Dirk,,Muide - Meulestede - Afrikalaan,51.08103,3.72771,Private room,,2,1,2022-11-27,0.03,1,168,0,
747737426284955343,Charmant éénpersoonsappartement in mooi herenhuis,390618232,Vincent,,Binnenstad,51.0480149,3.7217379,Private room,71,2,21,2025-07-27,0.60,2,286,6,
749253413426629925,Gezellig appartement met mooi rustig zonne-terras,42668146,Sarah,,Dampoort,51.05577,3.75107,Entire home/apt,,2,4,2025-03-30,0.12,1,0,1,
749780657222422436,City Comfort: Modern Studio in Ghent,474273752,Bart,,Binnenstad,51.04096,3.72768,Entire home/apt,50,1,143,2025-08-03,4.08,3,161,37,
750556954864149651,Prachtige loft in Gent,5715265,Elien,,Watersportbaan - Ekkergem,51.05192,3.70715,Entire home/apt,100,2,128,2025-09-21,3.74,1,144,49,
753408633107596079,"rustig gelegen appartement, wandel afstand centrum",355942713,Joris,,Stationsbuurt Noord,51.0425614,3.7065621,Entire home/apt,165,3,16,2025-09-21,0.48,1,321,4,
760719464805590082,Art & Love Loft,23074857,Brecht,,Macharius - Heirnis,51.0466209,3.7428387,Entire home/apt,79,2,88,2025-08-31,2.60,1,299,23,
761270544400012901,Appartement met tuin in centrum,146147552,Magali,,Binnenstad,51.04868,3.73133,Entire home/apt,101,1,91,2025-09-22,5.01,1,68,58,
763241154823886449,Cosy Room Gent - City and Nature,112140781,Alexander,,Brugse Poort - Rooigem,51.0561501,3.6940771,Entire home/apt,80,1,111,2025-09-25,3.23,2,108,54,
763275732832375992,Cosy Apartment - City and Nature,112140781,Alexander,,Brugse Poort - Rooigem,51.0561501,3.6940771,Entire home/apt,79,1,125,2025-09-24,3.65,2,155,73,
763690098324466400,Privé urban jungle kamer,157833968,Kristof En Jens,,Dampoort,51.0529,3.74728,Private room,68,1,140,2025-09-17,4.14,1,67,22,
766324186482185541,Ruim appartement met terras (incl. lieve kat),37856406,Julie,,Stationsbuurt Zuid,51.02908,3.71979,Entire home/apt,,2,70,2025-09-21,2.21,1,5,20,
767249386824314396,Loft Gent,66047386,Elise,,Brugse Poort - Rooigem,51.06231,3.7011,Entire home/apt,184,2,9,2025-07-27,0.27,1,60,4,
767881798237581236,Gezellig appartement in Gent,442751527,Wim,,Dampoort,51.05393127239576,3.749276100524903,Entire home/apt,107,3,91,2025-09-21,2.67,1,201,39,
768905907031406133,Cosy apartment for 2p-4p @ Ghent,365755973,Simon,,Stationsbuurt Noord,51.0362634,3.7160569,Entire home/apt,144,2,119,2025-08-30,3.50,1,195,19,
769630517570195876,"Modern studio, well-connected",46964617,Mathieu,,Stationsbuurt Zuid,51.0283156242003,3.707980504229753,Entire home/apt,61,1,83,2025-08-29,2.70,1,85,25,
770313739508059076,Otto Gallery,90273763,Dirk,,Binnenstad,51.05951,3.72663,Entire home/apt,119,2,156,2025-09-22,4.58,1,322,52,
775954341379829032,Gezellig & Centraal - 4 Persoons Gentse Studio,246803446,Donald,,Binnenstad,51.05718,3.72192,Entire home/apt,111,2,160,2025-09-21,4.73,10,309,62,
775967250872769286,Charmante Studio op Toplocatie - Hartje Gent,246803446,Donald,,Binnenstad,51.0583,3.72138,Entire home/apt,102,2,99,2025-09-15,2.93,10,337,35,
775974372446125443,Gezellige Gentse Studio - Perfect Voor Koppels,246803446,Donald,,Binnenstad,51.05785,3.72277,Entire home/apt,101,2,102,2025-09-21,3.02,10,351,35,
775985593772921783,Gent City Centre Retreat - Modern en gezellig,246803446,Donald,,Binnenstad,51.05792,3.72307,Entire home/apt,111,2,155,2025-09-23,4.59,10,323,60,
776532480319383080,Stijlvol verblijf in rustig &centraal Gent Centrum,489936546,Remi,,Elisabethbegijnhof - Papegaai,51.05048,3.71579,Entire home/apt,191,2,170,2025-09-19,5.08,12,304,73,
782325309397750979,Ruime duplex in het stadscentrum - 4 slaapplaatsen,246803446,Donald,,Binnenstad,51.05658,3.72295,Entire home/apt,134,2,115,2025-09-21,3.44,10,315,57,
782446469730159008,"Mooie vernieuwde Duplex in hartje Gent , Patershol",246803446,Donald,,Binnenstad,51.05663,3.72345,Entire home/apt,64,30,13,2025-08-26,0.44,10,241,5,
783965401879008602,The Light House (with Pool),52113958,Daan,,Dampoort,51.05432,3.74436,Entire home/apt,304,2,12,2024-12-30,0.39,1,32,1,
788715352466100094,Casa Mina - Dok Noord Ghent,52806458,Jolien,,Sluizeken - Tolhuis - Ham,51.06362350691434,3.732720986008644,Entire home/apt,137,2,31,2025-02-09,1.13,1,350,11,
791080875497170870,Cosy apartment to visit Ghent,461742631,Anthony,,Binnenstad,51.0431608,3.73218,Entire home/apt,76,2,115,2025-09-11,3.57,2,330,39,
793574108816315264,Gezellig 2 slaapkamer appartement vlakbij centrum,39410533,Stefaan,,Stationsbuurt Zuid,51.0313865,3.722803599999999,Entire home/apt,,2,108,2025-09-21,3.24,1,55,22,
797027669641308880,"A&B at Citadel Park, private bathroom, breakfast",277634214,Angela,,Stationsbuurt Noord,51.03804,3.71865,Private room,,1,84,2025-09-24,2.55,3,0,29,
799363817790974432,Spacious apartment with water canal view,330751477,Inka,,Macharius - Heirnis,51.04519,3.7433,Entire home/apt,130,2,19,2025-09-14,0.61,1,165,9,
800347681775866077,Casa Gerardo,119632387,Gilbert,,Mariakerke,51.07637,3.67993,Entire home/apt,144,3,115,2025-08-30,3.69,2,230,33,
800506949297677496,Maison Kitoko b&b - Nomi suite,32652214,Benjamin,,Sluizeken - Tolhuis - Ham,51.05894,3.73441,Private room,132,2,0,,,3,338,0,
801221907388485749,Quiet Home near Historic Gent City Centre,412643939,Billy,,Sluizeken - Tolhuis - Ham,51.06258,3.72934,Private room,348,1,100,2025-09-22,3.41,3,319,36,
802083766805134971,Volledig privé appartement met 2 slaapkamers.,153080529,Serge,,Wondelgem,51.08312,3.71577,Private room,,1,1,2023-08-10,0.04,2,0,0,
803020733036190556,"Cozy Studio ""the loft""",164757870,Bert,,Gentbrugge,51.03474,3.75922,Entire home/apt,62,2,39,2025-09-21,1.30,2,347,23,
803461406659296983,CE Residence,373870068,Magali,,Elisabethbegijnhof - Papegaai,51.05294,3.71089,Entire home/apt,229,2,6,2023-08-29,0.19,1,322,0,
805572288970006578,Loftstyle room in basement + kitchen access,57750582,Ruben,,Bloemekenswijk,51.06727,3.69921,Private room,63,2,4,2024-04-28,0.13,3,365,0,
805578565284852386,Loft style room in basement,57750582,Ruben,,Brugse Poort - Rooigem,51.0658,3.69937,Private room,53,2,24,2025-06-17,0.74,3,361,7,
810216820523813173,Maison Kitoko b&b - Noxy suite,32652214,Benjamin,,Sluizeken - Tolhuis - Ham,51.05955,3.73423,Private room,,2,0,,,3,355,0,
810293435044217614,Maison Kitoko b&b - Coco suite,32652214,Benjamin,,Sluizeken - Tolhuis - Ham,51.06096,3.73268,Private room,132,2,0,,,3,353,0,
811580148125252731,Bright&cosy room+workspace + free bike,83004617,Evelien,,Macharius - Heirnis,51.04656029852655,3.743592314422131,Private room,64,1,51,2025-03-16,1.59,1,59,8,
812151492803077592,Charming Studio in Historic Centre Ghent,113880002,Mathieu,,Binnenstad,51.05628,3.72994,Entire home/apt,94,1,150,2025-09-21,4.70,2,93,42,
814373029287126680,Biggenkruid - duurzame B&B in Gent,498364571,Jeroen,,Zwijnaarde,51.00175,3.714,Private room,64,5,25,2025-07-12,0.79,1,181,5,
814918610672001535,Architectural family home,32826798,Lauren,,Brugse Poort - Rooigem,51.06398,3.69882,Entire home/apt,128,4,10,2025-08-17,0.32,1,259,4,
815765697724218068,Peter's Place,460999429,Peter,,Binnenstad,51.05739969209437,3.7293573081251363,Entire home/apt,,2,23,2025-06-18,0.76,1,156,7,
815980470679073686,"Stylish loft, with terrace flanked by the river!",498741260,Blue,,Binnenstad,51.04931310000001,3.7244745,Entire home/apt,89,2,184,2025-09-10,5.76,1,330,68,
816527025290098455,Appartement with a beautiful view in Ghent !,498291919,Nassima,,Ledeberg,51.03241,3.73529,Private room,49,1,6,2025-02-15,0.19,2,350,1,
816736988718029576,"SoGo Guesthouse,  room ""De Cirq""",433468746,Fre & Mur,,Binnenstad,51.04868114919339,3.728346493254091,Private room,99,2,125,2025-09-22,3.91,4,40,40,
820089549545214559,Privékamer in lichtrijk appartement,426230648,Germán,,Elisabethbegijnhof - Papegaai,51.056280924253066,3.716770000000005,Private room,72,2,35,2025-09-06,1.13,1,313,13,
823642935153310908,"Cosy private room, top location.",33851451,Kris,,Stationsbuurt Noord,51.03789877219739,3.713027536869049,Private room,60,2,54,2025-08-18,1.70,1,180,4,
823693351896888871,Cosy duplex appartement,24469002,Gaëlle,,Sluizeken - Tolhuis - Ham,51.0637648,3.7329458,Entire home/apt,,3,39,2025-08-20,1.24,1,195,10,
823774273995432844,Carpe diem - cosy room in family house!,102635889,Herlinde,,Oud Gentbrugge,51.04484005024408,3.7546292692422867,Private room,60,2,61,2025-09-14,1.92,1,345,17,
828724146564706712,Cosy villa with garden,501466193,Dirk,,Mariakerke,51.0834531,3.6722723,Entire home/apt,300,2,41,2025-09-15,1.35,1,5,18,
831649240490348008,Welcome in Stella's House!,423374431,Stephanie,,Brugse Poort - Rooigem,51.06312705389142,3.6933377000000167,Entire home/apt,203,1,29,2025-08-10,0.95,1,90,10,
832495233781763019,Loft met zicht op Gravensteen,502283784,Caroline,,Binnenstad,51.05684,3.72251,Entire home/apt,158,2,141,2025-09-05,4.62,1,53,66,
835442503228589569,Luxe penthouse aan het water,23245172,Anne,,Muide - Meulestede - Afrikalaan,51.07814,3.72886,Entire home/apt,,7,11,2025-09-24,0.42,1,0,8,
836697993831260050,Gezinswoning te Sint-Amandsberg,56590881,Melissa,,Sint Amandsberg,51.07245,3.76494,Entire home/apt,153,2,22,2025-08-10,0.72,2,68,8,
841901761833857714,"SoGo Guesthouse, room ""L'Artiste""",433468746,Fre & Mur,,Binnenstad,51.04864405284109,3.7283840441802996,Private room,82,2,143,2025-09-20,4.64,4,45,58,
845693627975549795,Vrijstaande woning met tuin,48940326,Jan,,Oostakker,51.07935,3.75434,Entire home/apt,105,2,7,2025-07-31,0.24,1,88,2,
845793333611511338,Prachtige zolderstudio in Gent,505102014,Mahtab,,Bloemekenswijk,51.06984,3.695,Private room,65,2,23,2025-07-27,0.77,1,273,10,
847414756861093364,Eclectische woning wandelafstand centrum+parking,480134178,Louise,,Sluizeken - Tolhuis - Ham,51.06274,3.72465,Entire home/apt,141,2,84,2025-09-10,2.93,4,139,31,
849299105008714261,La Maison Bleue - chambre UN,384806549,Ellen,,Elisabethbegijnhof - Papegaai,51.05214,3.71927,Private room,69,1,135,2025-09-19,7.91,3,63,93,
849883079832497860,Studio in centrum,505937541,Joke,,Watersportbaan - Ekkergem,51.047011151092235,3.7137047946453094,Private room,,2,65,2025-09-14,2.15,1,2,27,
851391477141990473,Logies Cathedral Gent,206869111,An,,Binnenstad,51.054623751359955,3.7300891756839727,Private room,166,1,2,2024-08-29,0.07,1,271,0,
852718862173147400,18de-eeuwse woning in  hartje Gent,446202257,Jonas,,Binnenstad,51.05799709999999,3.725792499999999,Entire home/apt,92,2,4,2025-09-18,1.52,1,318,4,
852760106657816528,Charmant appartement in Gent,71473736,Maxime,,Stationsbuurt Zuid,51.02549,3.71072,Entire home/apt,89,2,47,2025-09-21,1.54,1,328,18,
853312988590364645,Extra room in cosy&little house,5390128,Mieke,,Muide - Meulestede - Afrikalaan,51.07345,3.73132,Private room,78,1,14,2025-05-04,0.46,3,179,3,
854866852684484805,Herenhuis midden in centrum van Gent.,11503910,Johannes,,Elisabethbegijnhof - Papegaai,51.0498201737288,3.7162723392248154,Private room,104,2,3,2023-08-13,0.11,1,73,0,
855028535818701727,Cosy kamer dichtbij station,5576088,Rafaela,,Stationsbuurt Noord,51.03967,3.71466,Private room,80,1,70,2025-09-14,2.36,1,36,22,
860628172746283913,Stylish new duplex apartment,5883895,Annelore,,Watersportbaan - Ekkergem,51.05328,3.70574,Entire home/apt,100,30,7,2024-08-17,0.26,9,272,0,
866603690735978618,Boho huis vlakbij Gent,34828211,Klaas,,Wondelgem,51.080052,3.712540999999999,Entire home/apt,128,3,2,2024-05-11,0.07,1,166,0,
870331566556606544,Maison Theresia,44237236,Antinoüs,,Rabot  - Blaisantvest,51.06313,3.7085,Private room,45,1,46,2023-11-18,1.57,1,164,0,
870337964664596241,Phoenix,508322767,Ilda,,Brugse Poort - Rooigem,51.0582003,3.7053942,Entire home/apt,136,1,71,2025-09-08,2.42,1,116,43,
873632714962573707,Unbeatable Location – Explore Ghent on Foot!,510845010,Laura,,Binnenstad,51.05502,3.72693,Entire home/apt,108,1,99,2025-09-20,3.34,2,121,37,
876936271522988296,Charlito’s place,120505367,Charles,,Binnenstad,51.05620857543495,3.7232229486107826,Entire home/apt,120,2,155,2025-09-12,5.76,1,313,59,
877455617718937044,Marseillestraat Gent!,104352942,TIne,,Muide - Meulestede - Afrikalaan,51.08678,3.72895,Entire home/apt,,1,15,2025-08-18,0.52,3,0,7,
877975093468262450,Holiday home with patio,428554031,Barbara,,Brugse Poort - Rooigem,51.05831045052504,3.7016811221837997,Entire home/apt,,2,5,2024-08-12,0.19,1,0,0,
880255264413301508,Gent City Center 2-bedroom Apartment,512304850,Jan,,Binnenstad,51.05322,3.72521,Entire home/apt,194,5,1,2025-04-10,0.18,1,256,1,
881767187618219983,Private room with ensuite bathroom,75234335,Barbara,,Gentbrugge,51.04209,3.7616,Private room,,2,19,2025-01-02,0.67,2,0,2,
883338422593583391,Leuke rijwoning met koer te Gent,3575646,Loes,,Ledeberg,51.03454,3.74835,Entire home/apt,,3,1,2023-05-21,0.03,1,0,0,
